type	FP	TP	FN	TP.baseline	precision	recall	F1	qual	exp	method	sample	region	eval	min.cov
DEL	197	4205	1258	2071	0.9552	0.6221	0.7535	4	hgsvc	graphtyper	NA19240	highconf	call	0.5
Total	3112	20148	2726	4906	0.8662	0.6428	0.738	5	hgsvc	graphtyper	NA19240	highconf	call	0.5
INS	2915	15943	1468	2835	0.8454	0.6588	0.7405	5	hgsvc	graphtyper	NA19240	highconf	call	0.5
DEL	197	4205	1258	2071	0.9552	0.6221	0.7535	5	hgsvc	graphtyper	NA19240	highconf	call	0.5
Total	3064	20009	2768	4864	0.8672	0.6373	0.7347	7	hgsvc	graphtyper	NA19240	highconf	call	0.5
INS	2872	15844	1491	2812	0.8465	0.6535	0.7376	7	hgsvc	graphtyper	NA19240	highconf	call	0.5
DEL	192	4165	1277	2052	0.9559	0.6164	0.7495	7	hgsvc	graphtyper	NA19240	highconf	call	0.5
Total	2876	19046	2940	4692	0.8688	0.6148	0.7201	10	hgsvc	graphtyper	NA19240	highconf	call	0.5
INS	2692	14995	1606	2697	0.8478	0.6268	0.7207	10	hgsvc	graphtyper	NA19240	highconf	call	0.5
DEL	184	4051	1334	1995	0.9566	0.5993	0.7369	10	hgsvc	graphtyper	NA19240	highconf	call	0.5
Total	2866	19023	2950	4682	0.8691	0.6135	0.7193	12	hgsvc	graphtyper	NA19240	highconf	call	0.5
INS	2682	14973	1616	2687	0.8481	0.6244	0.7193	12	hgsvc	graphtyper	NA19240	highconf	call	0.5
DEL	184	4050	1334	1995	0.9565	0.5993	0.7369	12	hgsvc	graphtyper	NA19240	highconf	call	0.5
Total	2717	18290	3092	4540	0.8707	0.5949	0.7068	14	hgsvc	graphtyper	NA19240	highconf	call	0.5
INS	2535	14348	1703	2600	0.8498	0.6042	0.7063	14	hgsvc	graphtyper	NA19240	highconf	call	0.5
DEL	182	3942	1389	1940	0.9559	0.5828	0.7241	14	hgsvc	graphtyper	NA19240	highconf	call	0.5
Total	2478	16684	3381	4251	0.8707	0.557	0.6794	21	hgsvc	graphtyper	NA19240	highconf	call	0.5
INS	2314	12953	1890	2413	0.8484	0.5608	0.6753	21	hgsvc	graphtyper	NA19240	highconf	call	0.5
DEL	164	3731	1491	1838	0.9579	0.5521	0.7005	21	hgsvc	graphtyper	NA19240	highconf	call	0.5
Total	2278	14764	3726	3906	0.8663	0.5118	0.6435	27	hgsvc	graphtyper	NA19240	highconf	call	0.5
INS	2129	11266	2127	2176	0.8411	0.5057	0.6316	27	hgsvc	graphtyper	NA19240	highconf	call	0.5
DEL	149	3498	1599	1730	0.9591	0.5197	0.6741	27	hgsvc	graphtyper	NA19240	highconf	call	0.5
Total	1941	12337	4244	3388	0.8641	0.4439	0.5865	35	hgsvc	graphtyper	NA19240	highconf	call	0.5
INS	1810	9232	2455	1848	0.8361	0.4295	0.5675	35	hgsvc	graphtyper	NA19240	highconf	call	0.5
DEL	131	3105	1789	1540	0.9595	0.4626	0.6242	35	hgsvc	graphtyper	NA19240	highconf	call	0.5
Total	1666	10121	4800	2832	0.8587	0.3711	0.5182	45	hgsvc	graphtyper	NA19240	highconf	call	0.5
INS	1553	7531	2762	1541	0.829	0.3581	0.5002	45	hgsvc	graphtyper	NA19240	highconf	call	0.5
DEL	113	2590	2038	1291	0.9582	0.3878	0.5521	45	hgsvc	graphtyper	NA19240	highconf	call	0.5
Total	1441	8814	5138	2494	0.8595	0.3268	0.4735	50	hgsvc	graphtyper	NA19240	highconf	call	0.5
INS	1336	6517	2952	1351	0.8299	0.314	0.4556	50	hgsvc	graphtyper	NA19240	highconf	call	0.5
DEL	105	2297	2186	1143	0.9563	0.3433	0.5052	50	hgsvc	graphtyper	NA19240	highconf	call	0.5
Total	1213	7222	5588	2044	0.8562	0.2678	0.408	60	hgsvc	graphtyper	NA19240	highconf	call	0.5
INS	1129	5385	3181	1122	0.8267	0.2607	0.3964	60	hgsvc	graphtyper	NA19240	highconf	call	0.5
DEL	84	1837	2407	922	0.9563	0.277	0.4296	60	hgsvc	graphtyper	NA19240	highconf	call	0.5
Total	905	4694	6320	1312	0.8384	0.1719	0.2853	75	hgsvc	graphtyper	NA19240	highconf	call	0.5
INS	849	3633	3523	780	0.8106	0.1813	0.2963	75	hgsvc	graphtyper	NA19240	highconf	call	0.5
DEL	56	1061	2797	532	0.9499	0.1598	0.2736	75	hgsvc	graphtyper	NA19240	highconf	call	0.5
Total	735	3442	6724	908	0.824	0.119	0.208	90	hgsvc	graphtyper	NA19240	highconf	call	0.5
INS	697	2790	3725	578	0.8001	0.1343	0.23	90	hgsvc	graphtyper	NA19240	highconf	call	0.5
DEL	38	652	2999	330	0.9449	0.0991	0.1794	90	hgsvc	graphtyper	NA19240	highconf	call	0.5
Total	615	2805	6914	718	0.8202	0.0941	0.1688	99	hgsvc	graphtyper	NA19240	highconf	call	0.5
INS	591	2313	3836	467	0.7965	0.1085	0.191	99	hgsvc	graphtyper	NA19240	highconf	call	0.5
DEL	24	492	3078	251	0.9535	0.0754	0.1397	99	hgsvc	graphtyper	NA19240	highconf	call	0.5
Total	0	0	7632	0	NA	0	NA	110	hgsvc	graphtyper	NA19240	highconf	call	0.5
INS	0	0	4303	0	NA	0	NA	110	hgsvc	graphtyper	NA19240	highconf	call	0.5
DEL	0	0	3329	0	NA	0	NA	110	hgsvc	graphtyper	NA19240	highconf	call	0.5
Total	0	0	7632	0	NA	0	NA	133	hgsvc	graphtyper	NA19240	highconf	call	0.5
INS	0	0	4303	0	NA	0	NA	133	hgsvc	graphtyper	NA19240	highconf	call	0.5
DEL	0	0	3329	0	NA	0	NA	133	hgsvc	graphtyper	NA19240	highconf	call	0.5
Total	0	0	7632	0	NA	0	NA	167	hgsvc	graphtyper	NA19240	highconf	call	0.5
INS	0	0	4303	0	NA	0	NA	167	hgsvc	graphtyper	NA19240	highconf	call	0.5
DEL	0	0	3329	0	NA	0	NA	167	hgsvc	graphtyper	NA19240	highconf	call	0.5
Total	0	0	7632	0	NA	0	NA	180	hgsvc	graphtyper	NA19240	highconf	call	0.5
INS	0	0	4303	0	NA	0	NA	180	hgsvc	graphtyper	NA19240	highconf	call	0.5
DEL	0	0	3329	0	NA	0	NA	180	hgsvc	graphtyper	NA19240	highconf	call	0.5
Total	0	0	7632	0	NA	0	NA	250	hgsvc	graphtyper	NA19240	highconf	call	0.5
INS	0	0	4303	0	NA	0	NA	250	hgsvc	graphtyper	NA19240	highconf	call	0.5
DEL	0	0	3329	0	NA	0	NA	250	hgsvc	graphtyper	NA19240	highconf	call	0.5
Total	0	0	7632	0	NA	0	NA	350	hgsvc	graphtyper	NA19240	highconf	call	0.5
INS	0	0	4303	0	NA	0	NA	350	hgsvc	graphtyper	NA19240	highconf	call	0.5
DEL	0	0	3329	0	NA	0	NA	350	hgsvc	graphtyper	NA19240	highconf	call	0.5
Total	0	0	7632	0	NA	0	NA	450	hgsvc	graphtyper	NA19240	highconf	call	0.5
INS	0	0	4303	0	NA	0	NA	450	hgsvc	graphtyper	NA19240	highconf	call	0.5
DEL	0	0	3329	0	NA	0	NA	450	hgsvc	graphtyper	NA19240	highconf	call	0.5
Total	0	0	7632	0	NA	0	NA	550	hgsvc	graphtyper	NA19240	highconf	call	0.5
INS	0	0	4303	0	NA	0	NA	550	hgsvc	graphtyper	NA19240	highconf	call	0.5
DEL	0	0	3329	0	NA	0	NA	550	hgsvc	graphtyper	NA19240	highconf	call	0.5
Total	0	0	7632	0	NA	0	NA	650	hgsvc	graphtyper	NA19240	highconf	call	0.5
INS	0	0	4303	0	NA	0	NA	650	hgsvc	graphtyper	NA19240	highconf	call	0.5
DEL	0	0	3329	0	NA	0	NA	650	hgsvc	graphtyper	NA19240	highconf	call	0.5
Total	17072	2676	4174	2358	0.1355	0.361	0.197	0	hgsvc	graphtyper	NA19240	highconf	geno	0.5
INS	14651	1676	1977	1359	0.1027	0.4074	0.164	0	hgsvc	graphtyper	NA19240	highconf	geno	0.5
DEL	2421	1000	2197	999	0.2923	0.3126	0.3021	0	hgsvc	graphtyper	NA19240	highconf	geno	0.5
Total	17009	2662	4185	2347	0.1353	0.3593	0.1966	2	hgsvc	graphtyper	NA19240	highconf	geno	0.5
INS	14606	1665	1985	1351	0.1023	0.405	0.1633	2	hgsvc	graphtyper	NA19240	highconf	geno	0.5
DEL	2403	997	2200	996	0.2932	0.3116	0.3021	2	hgsvc	graphtyper	NA19240	highconf	geno	0.5
Total	16997	2658	4189	2343	0.1352	0.3587	0.1964	3	hgsvc	graphtyper	NA19240	highconf	geno	0.5
INS	14595	1661	1989	1347	0.1022	0.4038	0.1631	3	hgsvc	graphtyper	NA19240	highconf	geno	0.5
DEL	2402	997	2200	996	0.2933	0.3116	0.3022	3	hgsvc	graphtyper	NA19240	highconf	geno	0.5
Total	16907	2640	4207	2325	0.1351	0.3559	0.1959	4	hgsvc	graphtyper	NA19240	highconf	geno	0.5
INS	14531	1648	2002	1334	0.1019	0.3999	0.1624	4	hgsvc	graphtyper	NA19240	highconf	geno	0.5
DEL	2376	992	2205	991	0.2945	0.3101	0.3021	4	hgsvc	graphtyper	NA19240	highconf	geno	0.5
Total	16883	2627	4220	2312	0.1346	0.3539	0.195	5	hgsvc	graphtyper	NA19240	highconf	geno	0.5
INS	14507	1635	2015	1321	0.1013	0.396	0.1613	5	hgsvc	graphtyper	NA19240	highconf	geno	0.5
DEL	2376	992	2205	991	0.2945	0.3101	0.3021	5	hgsvc	graphtyper	NA19240	highconf	geno	0.5
Total	16755	2604	4238	2294	0.1345	0.3512	0.1945	7	hgsvc	graphtyper	NA19240	highconf	geno	0.5
INS	14411	1615	2030	1306	0.1008	0.3915	0.1603	7	hgsvc	graphtyper	NA19240	highconf	geno	0.5
DEL	2344	989	2208	988	0.2967	0.3091	0.3028	7	hgsvc	graphtyper	NA19240	highconf	geno	0.5
Total	15779	2504	4315	2217	0.137	0.3394	0.1952	10	hgsvc	graphtyper	NA19240	highconf	geno	0.5
INS	13514	1532	2090	1246	0.1018	0.3735	0.16	10	hgsvc	graphtyper	NA19240	highconf	geno	0.5
DEL	2265	972	2225	971	0.3003	0.3038	0.302	10	hgsvc	graphtyper	NA19240	highconf	geno	0.5
Total	15760	2496	4323	2209	0.1367	0.3382	0.1947	12	hgsvc	graphtyper	NA19240	highconf	geno	0.5
INS	13496	1524	2098	1238	0.1015	0.3711	0.1594	12	hgsvc	graphtyper	NA19240	highconf	geno	0.5
DEL	2264	972	2225	971	0.3004	0.3038	0.3021	12	hgsvc	graphtyper	NA19240	highconf	geno	0.5
Total	15026	2423	4382	2150	0.1389	0.3291	0.1954	14	hgsvc	graphtyper	NA19240	highconf	geno	0.5
INS	12834	1469	2139	1197	0.1027	0.3588	0.1597	14	hgsvc	graphtyper	NA19240	highconf	geno	0.5
DEL	2192	954	2243	953	0.3032	0.2982	0.3007	14	hgsvc	graphtyper	NA19240	highconf	geno	0.5
Total	13406	2269	4513	2019	0.1448	0.3091	0.1972	21	hgsvc	graphtyper	NA19240	highconf	geno	0.5
INS	11354	1353	2232	1104	0.1065	0.3309	0.1611	21	hgsvc	graphtyper	NA19240	highconf	geno	0.5
DEL	2052	916	2281	915	0.3086	0.2863	0.297	21	hgsvc	graphtyper	NA19240	highconf	geno	0.5
Total	11553	2087	4668	1864	0.153	0.2854	0.1992	27	hgsvc	graphtyper	NA19240	highconf	geno	0.5
INS	9653	1209	2350	986	0.1113	0.2956	0.1617	27	hgsvc	graphtyper	NA19240	highconf	geno	0.5
DEL	1900	878	2318	878	0.3161	0.2747	0.2939	27	hgsvc	graphtyper	NA19240	highconf	geno	0.5
Total	9284	1803	4910	1622	0.1626	0.2483	0.1965	35	hgsvc	graphtyper	NA19240	highconf	geno	0.5
INS	7619	1007	2510	826	0.1167	0.2476	0.1586	35	hgsvc	graphtyper	NA19240	highconf	geno	0.5
DEL	1665	796	2400	796	0.3234	0.2491	0.2814	35	hgsvc	graphtyper	NA19240	highconf	geno	0.5
Total	7376	1490	5186	1346	0.1681	0.2061	0.1852	45	hgsvc	graphtyper	NA19240	highconf	geno	0.5
INS	6011	833	2647	689	0.1217	0.2065	0.1531	45	hgsvc	graphtyper	NA19240	highconf	geno	0.5
DEL	1365	657	2539	657	0.3249	0.2056	0.2518	45	hgsvc	graphtyper	NA19240	highconf	geno	0.5
Total	6256	1289	5367	1165	0.1708	0.1784	0.1745	50	hgsvc	graphtyper	NA19240	highconf	geno	0.5
INS	5049	726	2734	602	0.1257	0.1805	0.1482	50	hgsvc	graphtyper	NA19240	highconf	geno	0.5
DEL	1207	563	2633	563	0.3181	0.1762	0.2268	50	hgsvc	graphtyper	NA19240	highconf	geno	0.5
Total	5018	1035	5605	927	0.171	0.1419	0.1551	60	hgsvc	graphtyper	NA19240	highconf	geno	0.5
INS	4060	611	2833	503	0.1308	0.1508	0.1401	60	hgsvc	graphtyper	NA19240	highconf	geno	0.5
DEL	958	424	2772	424	0.3068	0.1327	0.1853	60	hgsvc	graphtyper	NA19240	highconf	geno	0.5
Total	3200	574	6031	501	0.1521	0.0767	0.102	75	hgsvc	graphtyper	NA19240	highconf	geno	0.5
INS	2657	408	3001	335	0.1331	0.1004	0.1145	75	hgsvc	graphtyper	NA19240	highconf	geno	0.5
DEL	543	166	3030	166	0.2341	0.0519	0.085	75	hgsvc	graphtyper	NA19240	highconf	geno	0.5
Total	2308	364	6228	304	0.1362	0.0465	0.0693	90	hgsvc	graphtyper	NA19240	highconf	geno	0.5
INS	1981	308	3088	248	0.1346	0.0743	0.0957	90	hgsvc	graphtyper	NA19240	highconf	geno	0.5
DEL	327	56	3140	56	0.1462	0.0175	0.0313	90	hgsvc	graphtyper	NA19240	highconf	geno	0.5
Total	1813	276	6304	228	0.1321	0.0349	0.0552	99	hgsvc	graphtyper	NA19240	highconf	geno	0.5
INS	1570	244	3140	196	0.1345	0.0588	0.0818	99	hgsvc	graphtyper	NA19240	highconf	geno	0.5
DEL	243	32	3164	32	0.1164	0.01	0.0184	99	hgsvc	graphtyper	NA19240	highconf	geno	0.5
Total	0	0	6532	0	NA	0	NA	110	hgsvc	graphtyper	NA19240	highconf	geno	0.5
INS	0	0	3336	0	NA	0	NA	110	hgsvc	graphtyper	NA19240	highconf	geno	0.5
DEL	0	0	3196	0	NA	0	NA	110	hgsvc	graphtyper	NA19240	highconf	geno	0.5
Total	0	0	6532	0	NA	0	NA	133	hgsvc	graphtyper	NA19240	highconf	geno	0.5
INS	0	0	3336	0	NA	0	NA	133	hgsvc	graphtyper	NA19240	highconf	geno	0.5
DEL	0	0	3196	0	NA	0	NA	133	hgsvc	graphtyper	NA19240	highconf	geno	0.5
Total	0	0	6532	0	NA	0	NA	167	hgsvc	graphtyper	NA19240	highconf	geno	0.5
INS	0	0	3336	0	NA	0	NA	167	hgsvc	graphtyper	NA19240	highconf	geno	0.5
DEL	0	0	3196	0	NA	0	NA	167	hgsvc	graphtyper	NA19240	highconf	geno	0.5
Total	0	0	6532	0	NA	0	NA	180	hgsvc	graphtyper	NA19240	highconf	geno	0.5
INS	0	0	3336	0	NA	0	NA	180	hgsvc	graphtyper	NA19240	highconf	geno	0.5
DEL	0	0	3196	0	NA	0	NA	180	hgsvc	graphtyper	NA19240	highconf	geno	0.5
Total	0	0	6532	0	NA	0	NA	250	hgsvc	graphtyper	NA19240	highconf	geno	0.5
INS	0	0	3336	0	NA	0	NA	250	hgsvc	graphtyper	NA19240	highconf	geno	0.5
DEL	0	0	3196	0	NA	0	NA	250	hgsvc	graphtyper	NA19240	highconf	geno	0.5
Total	0	0	6532	0	NA	0	NA	350	hgsvc	graphtyper	NA19240	highconf	geno	0.5
INS	0	0	3336	0	NA	0	NA	350	hgsvc	graphtyper	NA19240	highconf	geno	0.5
DEL	0	0	3196	0	NA	0	NA	350	hgsvc	graphtyper	NA19240	highconf	geno	0.5
Total	0	0	6532	0	NA	0	NA	450	hgsvc	graphtyper	NA19240	highconf	geno	0.5
INS	0	0	3336	0	NA	0	NA	450	hgsvc	graphtyper	NA19240	highconf	geno	0.5
DEL	0	0	3196	0	NA	0	NA	450	hgsvc	graphtyper	NA19240	highconf	geno	0.5
Total	0	0	6532	0	NA	0	NA	550	hgsvc	graphtyper	NA19240	highconf	geno	0.5
INS	0	0	3336	0	NA	0	NA	550	hgsvc	graphtyper	NA19240	highconf	geno	0.5
DEL	0	0	3196	0	NA	0	NA	550	hgsvc	graphtyper	NA19240	highconf	geno	0.5
Total	0	0	6532	0	NA	0	NA	650	hgsvc	graphtyper	NA19240	highconf	geno	0.5
INS	0	0	3336	0	NA	0	NA	650	hgsvc	graphtyper	NA19240	highconf	geno	0.5
DEL	0	0	3196	0	NA	0	NA	650	hgsvc	graphtyper	NA19240	highconf	geno	0.5
Total	1451	12464	12392	16096	0.8957	0.565	0.6929	0	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
INS	824	7730	7210	10142	0.9037	0.5845	0.7099	0	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
DEL	627	4734	5182	5954	0.883	0.5347	0.6661	0	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
Total	1422	12315	12515	15973	0.8965	0.5607	0.6899	2	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
INS	811	7638	7288	10064	0.904	0.58	0.7066	2	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
DEL	611	4677	5227	5909	0.8845	0.5306	0.6633	2	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
Total	1412	12248	12569	15919	0.8966	0.5588	0.6885	3	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
INS	803	7579	7339	10013	0.9042	0.5771	0.7045	3	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
DEL	609	4669	5230	5906	0.8846	0.5304	0.6632	3	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
Total	1382	12033	12797	15691	0.897	0.5508	0.6825	4	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
INS	784	7468	7437	9915	0.905	0.5714	0.7005	4	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
DEL	598	4565	5360	5776	0.8842	0.5187	0.6538	4	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
Total	1365	11966	12852	15636	0.8976	0.5489	0.6812	5	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
INS	772	7411	7488	9864	0.9057	0.5685	0.6985	5	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
DEL	593	4555	5364	5772	0.8848	0.5183	0.6537	5	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
Total	1309	11643	13156	15332	0.8989	0.5382	0.6733	7	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
INS	738	7196	7712	9640	0.907	0.5556	0.6891	7	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
DEL	571	4447	5444	5692	0.8862	0.5111	0.6483	7	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
Total	1197	10698	14293	14195	0.8994	0.4983	0.6413	10	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
INS	662	6558	8518	8834	0.9083	0.5091	0.6525	10	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
DEL	535	4140	5775	5361	0.8856	0.4814	0.6237	10	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
Total	1176	10613	14350	14138	0.9002	0.4963	0.6398	12	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
INS	651	6488	8572	8780	0.9088	0.506	0.6501	12	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
DEL	525	4125	5778	5358	0.8871	0.4811	0.6239	12	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
Total	1071	9891	15254	13234	0.9023	0.4645	0.6133	14	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
INS	591	6009	9186	8166	0.9105	0.4706	0.6205	14	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
DEL	480	3882	6068	5068	0.89	0.4551	0.6022	14	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
Total	913	8700	16780	11708	0.905	0.411	0.5653	21	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
INS	515	5263	10159	7193	0.9109	0.4145	0.5697	21	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
DEL	398	3437	6621	4515	0.8962	0.4054	0.5583	21	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
Total	798	7714	18131	10357	0.9062	0.3636	0.519	27	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
INS	474	4700	10880	6472	0.9084	0.373	0.5288	27	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
DEL	324	3014	7251	3885	0.9029	0.3489	0.5033	27	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
Total	628	6381	19798	8690	0.9104	0.305	0.4569	35	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
INS	394	3907	11881	5471	0.9084	0.3153	0.4681	35	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
DEL	234	2474	7917	3219	0.9136	0.2891	0.4392	35	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
Total	511	5316	21163	7325	0.9123	0.2571	0.4011	45	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
INS	342	3310	12647	4705	0.9064	0.2712	0.4175	45	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
DEL	169	2006	8516	2620	0.9223	0.2353	0.3749	45	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
Total	444	4667	22015	6473	0.9131	0.2272	0.3639	50	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
INS	301	2934	13146	4206	0.907	0.2424	0.3826	50	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
DEL	143	1733	8869	2267	0.9238	0.2036	0.3337	50	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
Total	351	3740	23251	5237	0.9142	0.1838	0.3061	60	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
INS	242	2407	13893	3459	0.9086	0.1993	0.3269	60	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
DEL	109	1333	9358	1778	0.9244	0.1597	0.2723	60	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
Total	251	2553	24793	3695	0.9105	0.1297	0.2271	75	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
INS	180	1760	14745	2607	0.9072	0.1502	0.2577	75	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
DEL	71	793	10048	1088	0.9178	0.0977	0.1766	75	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
Total	188	1853	25665	2823	0.9079	0.0991	0.1787	90	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
INS	135	1341	15267	2085	0.9085	0.1202	0.2123	90	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
DEL	53	512	10398	738	0.9062	0.0663	0.1236	90	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
Total	165	1574	26017	2471	0.9051	0.0867	0.1582	99	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
INS	122	1189	15465	1887	0.9069	0.1087	0.1941	99	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
DEL	43	385	10552	584	0.8995	0.0524	0.099	99	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
Total	0	0	28488	0	NA	0	NA	110	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
INS	0	0	17352	0	NA	0	NA	110	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
DEL	0	0	11136	0	NA	0	NA	110	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
Total	0	0	28488	0	NA	0	NA	133	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
INS	0	0	17352	0	NA	0	NA	133	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
DEL	0	0	11136	0	NA	0	NA	133	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
Total	0	0	28488	0	NA	0	NA	167	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
INS	0	0	17352	0	NA	0	NA	167	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
DEL	0	0	11136	0	NA	0	NA	167	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
Total	0	0	28488	0	NA	0	NA	180	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
INS	0	0	17352	0	NA	0	NA	180	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
DEL	0	0	11136	0	NA	0	NA	180	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
Total	0	0	28488	0	NA	0	NA	250	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
INS	0	0	17352	0	NA	0	NA	250	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
DEL	0	0	11136	0	NA	0	NA	250	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
Total	0	0	28488	0	NA	0	NA	350	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
INS	0	0	17352	0	NA	0	NA	350	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
DEL	0	0	11136	0	NA	0	NA	350	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
Total	0	0	28488	0	NA	0	NA	450	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
INS	0	0	17352	0	NA	0	NA	450	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
DEL	0	0	11136	0	NA	0	NA	450	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
Total	0	0	28488	0	NA	0	NA	550	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
INS	0	0	17352	0	NA	0	NA	550	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
DEL	0	0	11136	0	NA	0	NA	550	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
Total	0	0	28488	0	NA	0	NA	650	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
INS	0	0	17352	0	NA	0	NA	650	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
DEL	0	0	11136	0	NA	0	NA	650	hgsvc	graphtyper_nodup	HG00514	all	call	0.5
Total	5352	8166	15349	8166	0.6041	0.3473	0.441	0	hgsvc	graphtyper_nodup	HG00514	all	geno	0.5
INS	3677	4632	9335	4632	0.5575	0.3316	0.4159	0	hgsvc	graphtyper_nodup	HG00514	all	geno	0.5
DEL	1675	3534	6014	3534	0.6784	0.3701	0.4789	0	hgsvc	graphtyper_nodup	HG00514	all	geno	0.5
Total	5272	8090	15425	8090	0.6054	0.344	0.4387	2	hgsvc	graphtyper_nodup	HG00514	all	geno	0.5
INS	3627	4590	9377	4590	0.5586	0.3286	0.4138	2	hgsvc	graphtyper_nodup	HG00514	all	geno	0.5
DEL	1645	3500	6048	3500	0.6803	0.3666	0.4765	2	hgsvc	graphtyper_nodup	HG00514	all	geno	0.5
Total	5227	8062	15453	8062	0.6067	0.3428	0.4381	3	hgsvc	graphtyper_nodup	HG00514	all	geno	0.5
INS	3586	4567	9400	4567	0.5602	0.327	0.413	3	hgsvc	graphtyper_nodup	HG00514	all	geno	0.5
DEL	1641	3495	6053	3495	0.6805	0.366	0.476	3	hgsvc	graphtyper_nodup	HG00514	all	geno	0.5
Total	5092	7964	15551	7964	0.61	0.3387	0.4356	4	hgsvc	graphtyper_nodup	HG00514	all	geno	0.5
INS	3508	4521	9446	4521	0.5631	0.3237	0.4111	4	hgsvc	graphtyper_nodup	HG00514	all	geno	0.5
DEL	1584	3443	6105	3443	0.6849	0.3606	0.4725	4	hgsvc	graphtyper_nodup	HG00514	all	geno	0.5
Total	5035	7940	15575	7940	0.6119	0.3377	0.4352	5	hgsvc	graphtyper_nodup	HG00514	all	geno	0.5
INS	3462	4502	9465	4502	0.5653	0.3223	0.4105	5	hgsvc	graphtyper_nodup	HG00514	all	geno	0.5
DEL	1573	3438	6110	3438	0.6861	0.3601	0.4723	5	hgsvc	graphtyper_nodup	HG00514	all	geno	0.5
