type	FP	TP	FN	TP.baseline	precision	recall	F1	qual	exp	method	sample	region	eval	min.cov
DEL	1306	3922	6337	3922	0.7502	0.3823	0.5065	35	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
Total	3078	7574	18011	7574	0.711	0.296	0.418	45	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
INS	1963	4117	11209	4117	0.6771	0.2686	0.3846	45	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
DEL	1115	3457	6802	3457	0.7561	0.337	0.4662	45	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
Total	2708	6862	18723	6862	0.717	0.2682	0.3904	50	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
INS	1719	3712	11614	3712	0.6835	0.2422	0.3577	50	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
DEL	989	3150	7109	3150	0.7611	0.307	0.4375	50	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
Total	2272	5942	19643	5942	0.7234	0.2322	0.3516	60	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
INS	1438	3235	12091	3235	0.6923	0.2111	0.3235	60	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
DEL	834	2707	7552	2707	0.7645	0.2639	0.3924	60	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
Total	1751	4652	20933	4652	0.7265	0.1818	0.2908	75	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
INS	1105	2538	12788	2538	0.6967	0.1656	0.2676	75	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
DEL	646	2114	8145	2114	0.7659	0.2061	0.3248	75	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
Total	1466	3944	21641	3944	0.729	0.1542	0.2546	90	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
INS	930	2162	13164	2162	0.6992	0.1411	0.2348	90	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
DEL	536	1782	8477	1782	0.7688	0.1737	0.2834	90	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
Total	1257	3504	22081	3504	0.736	0.137	0.231	99	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
INS	797	1877	13449	1877	0.7019	0.1225	0.2086	99	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
DEL	460	1627	8632	1627	0.7796	0.1586	0.2636	99	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
Total	1091	3156	22429	3156	0.7431	0.1234	0.2117	110	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
INS	686	1675	13651	1675	0.7094	0.1093	0.1894	110	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
DEL	405	1481	8778	1481	0.7853	0.1444	0.2439	110	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
Total	784	2373	23212	2373	0.7517	0.0927	0.165	133	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
INS	497	1253	14073	1253	0.716	0.0818	0.1468	133	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
DEL	287	1120	9139	1120	0.796	0.1092	0.1921	133	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
Total	498	1485	24100	1485	0.7489	0.058	0.1077	167	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
INS	313	778	14548	778	0.7131	0.0508	0.0948	167	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
DEL	185	707	9552	707	0.7926	0.0689	0.1268	167	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
Total	415	1272	24313	1272	0.754	0.0497	0.0933	180	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
INS	262	672	14654	672	0.7195	0.0438	0.0826	180	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
DEL	153	600	9659	600	0.7968	0.0585	0.109	180	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
Total	166	471	25114	471	0.7394	0.0184	0.0359	250	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
INS	109	278	15048	278	0.7183	0.0181	0.0353	250	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
DEL	57	193	10066	193	0.772	0.0188	0.0367	250	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
Total	0	0	25585	0	NA	0	NA	350	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
INS	0	0	15326	0	NA	0	NA	350	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
DEL	0	0	10259	0	NA	0	NA	350	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
Total	0	0	25585	0	NA	0	NA	450	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
INS	0	0	15326	0	NA	0	NA	450	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
DEL	0	0	10259	0	NA	0	NA	450	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
Total	0	0	25585	0	NA	0	NA	550	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
INS	0	0	15326	0	NA	0	NA	550	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
DEL	0	0	10259	0	NA	0	NA	550	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
Total	0	0	25585	0	NA	0	NA	650	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
INS	0	0	15326	0	NA	0	NA	650	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
DEL	0	0	10259	0	NA	0	NA	650	hgsvc	hgsvc_graph	HG00733	all	geno	0.5
Total	574	6010	1467	6583	0.9128	0.8178	0.8627	0	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
INS	358	3593	927	3892	0.9094	0.8076	0.8555	0	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
DEL	216	2417	540	2691	0.918	0.8329	0.8734	0	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
Total	545	5797	1745	6305	0.9141	0.7832	0.8436	2	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
INS	348	3450	1099	3720	0.9084	0.7719	0.8346	2	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
DEL	197	2347	646	2585	0.9226	0.8001	0.857	2	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
Total	518	5701	1850	6200	0.9167	0.7702	0.8371	3	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
INS	337	3369	1184	3635	0.9091	0.7543	0.8245	3	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
DEL	181	2332	666	2565	0.928	0.7939	0.8557	3	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
Total	504	5473	2162	5888	0.9157	0.7314	0.8132	4	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
INS	326	3148	1488	3331	0.9062	0.6912	0.7842	4	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
DEL	178	2325	674	2557	0.9289	0.7914	0.8547	4	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
Total	492	5407	2249	5801	0.9166	0.7206	0.8069	5	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
INS	314	3083	1574	3245	0.9076	0.6734	0.7732	5	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
DEL	178	2324	675	2556	0.9289	0.7911	0.8545	5	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
Total	479	5276	2433	5617	0.9168	0.6978	0.7924	7	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
INS	307	2960	1747	3072	0.906	0.6375	0.7484	7	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
DEL	172	2316	686	2545	0.9309	0.7877	0.8533	7	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
Total	433	4976	2798	5252	0.9199	0.6524	0.7634	10	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
INS	278	2707	2052	2767	0.9069	0.5742	0.7032	10	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
DEL	155	2269	746	2485	0.9361	0.7691	0.8444	10	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
Total	422	4934	2845	5205	0.9212	0.6466	0.7599	12	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
INS	272	2673	2091	2728	0.9076	0.5661	0.6973	12	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
DEL	150	2261	754	2477	0.9378	0.7666	0.8436	12	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
Total	397	4763	3007	5043	0.9231	0.6265	0.7464	14	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
INS	258	2523	2231	2588	0.9072	0.537	0.6747	14	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
DEL	139	2240	776	2455	0.9416	0.7598	0.841	14	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
Total	344	4422	3378	4672	0.9278	0.5804	0.7141	21	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
INS	218	2249	2525	2294	0.9116	0.476	0.6254	21	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
DEL	126	2173	853	2378	0.9452	0.736	0.8276	21	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
Total	300	4075	3759	4291	0.9314	0.533	0.678	27	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
INS	185	1991	2799	2020	0.915	0.4192	0.575	27	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
DEL	115	2084	960	2271	0.9477	0.7029	0.8071	27	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
Total	280	3775	4085	3965	0.9309	0.4925	0.6442	35	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
INS	172	1830	2970	1849	0.9141	0.3837	0.5405	35	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
DEL	108	1945	1115	2116	0.9474	0.6549	0.7745	35	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
Total	245	3276	4630	3420	0.9304	0.4248	0.5833	45	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
INS	147	1575	3228	1591	0.9146	0.3302	0.4852	45	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
DEL	98	1701	1402	1829	0.9455	0.5661	0.7082	45	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
Total	240	3009	4921	3129	0.9261	0.3887	0.5476	50	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
INS	144	1439	3367	1452	0.909	0.3013	0.4526	50	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
DEL	96	1570	1554	1677	0.9424	0.519	0.6694	50	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
Total	213	2574	5392	2658	0.9236	0.3302	0.4865	60	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
INS	127	1247	3554	1265	0.9076	0.2625	0.4072	60	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
DEL	86	1327	1838	1393	0.9391	0.4311	0.5909	60	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
Total	179	2022	5978	2072	0.9187	0.2574	0.4021	75	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
INS	105	977	3819	1000	0.903	0.2075	0.3375	75	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
DEL	74	1045	2159	1072	0.9339	0.3318	0.4896	75	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
Total	159	1682	6335	1715	0.9136	0.213	0.3455	90	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
INS	95	820	3977	842	0.8962	0.1747	0.2924	90	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
DEL	64	862	2358	873	0.9309	0.2702	0.4188	90	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
Total	146	1545	6473	1577	0.9137	0.1959	0.3226	99	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
INS	85	736	4062	757	0.8965	0.1571	0.2674	99	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
DEL	61	809	2411	820	0.9299	0.2538	0.3988	99	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
Total	126	1390	6626	1424	0.9169	0.1769	0.2966	110	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
INS	76	647	4147	672	0.8949	0.1394	0.2412	110	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
DEL	50	743	2479	752	0.9369	0.2327	0.3728	110	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
Total	92	1061	6964	1086	0.9202	0.1349	0.2353	133	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
INS	54	468	4334	485	0.8966	0.1006	0.1809	133	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
DEL	38	593	2630	601	0.9398	0.186	0.3105	133	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
Total	69	665	7365	685	0.906	0.0851	0.1556	167	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
INS	41	273	4531	288	0.8694	0.0598	0.1119	167	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
DEL	28	392	2834	397	0.9333	0.1229	0.2172	167	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
Total	59	567	7471	579	0.9058	0.0719	0.1332	180	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
INS	36	224	4588	231	0.8615	0.0479	0.0908	180	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
DEL	23	343	2883	348	0.9372	0.1077	0.1932	180	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
Total	22	171	7878	172	0.886	0.0214	0.0418	250	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
INS	16	68	4750	69	0.8095	0.0143	0.0281	250	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
DEL	6	103	3128	103	0.945	0.0319	0.0617	250	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
Total	0	0	8050	0	NA	0	NA	350	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
INS	0	0	4819	0	NA	0	NA	350	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
DEL	0	0	3231	0	NA	0	NA	350	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
Total	0	0	8050	0	NA	0	NA	450	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
INS	0	0	4819	0	NA	0	NA	450	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
DEL	0	0	3231	0	NA	0	NA	450	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
Total	0	0	8050	0	NA	0	NA	550	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
INS	0	0	4819	0	NA	0	NA	550	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
DEL	0	0	3231	0	NA	0	NA	550	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
Total	0	0	8050	0	NA	0	NA	650	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
INS	0	0	4819	0	NA	0	NA	650	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
DEL	0	0	3231	0	NA	0	NA	650	hgsvc	hgsvc_graph	HG00733	highconf	call	0.5
Total	1376	4870	1966	4857	0.7797	0.7119	0.7443	0	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
INS	1073	2584	1366	2573	0.7066	0.6532	0.6789	0	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
DEL	303	2286	600	2284	0.883	0.792	0.835	0	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
Total	1274	4750	2085	4738	0.7885	0.6944	0.7385	2	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
INS	1004	2517	1433	2506	0.7149	0.6362	0.6733	2	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
DEL	270	2233	652	2232	0.8921	0.7739	0.8288	2	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
Total	1220	4691	2142	4681	0.7936	0.6861	0.7359	3	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
INS	969	2469	1479	2460	0.7182	0.6245	0.6681	3	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
DEL	251	2222	663	2221	0.8985	0.7701	0.8294	3	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
Total	1143	4527	2303	4520	0.7984	0.6625	0.7241	4	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
INS	895	2312	1633	2306	0.7209	0.5854	0.6461	4	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
DEL	248	2215	670	2214	0.8993	0.7677	0.8283	4	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
Total	1104	4489	2339	4484	0.8026	0.6572	0.7227	5	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
INS	856	2275	1668	2271	0.7266	0.5765	0.6429	5	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
DEL	248	2214	671	2213	0.8993	0.7673	0.8281	5	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
Total	1029	4422	2405	4418	0.8112	0.6475	0.7202	7	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
INS	790	2213	1729	2210	0.7369	0.5611	0.6371	7	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
DEL	239	2209	676	2208	0.9024	0.7656	0.8284	7	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
Total	888	4234	2593	4230	0.8266	0.62	0.7085	10	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
INS	680	2056	1886	2053	0.7515	0.5212	0.6155	10	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
DEL	208	2178	707	2177	0.9128	0.7549	0.8264	10	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
Total	864	4205	2622	4201	0.8296	0.6157	0.7068	12	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
INS	662	2032	1910	2029	0.7543	0.5151	0.6122	12	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
DEL	202	2173	712	2172	0.9149	0.7531	0.8262	12	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
Total	785	4102	2725	4098	0.8394	0.6006	0.7002	14	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
INS	596	1946	1996	1943	0.7655	0.4933	0.6	14	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
DEL	189	2156	729	2155	0.9194	0.7472	0.8244	14	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
Total	650	3873	2953	3870	0.8563	0.5672	0.6824	21	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
INS	480	1775	2166	1773	0.7871	0.4501	0.5727	21	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
DEL	170	2098	787	2097	0.925	0.7271	0.8142	21	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
Total	537	3642	3183	3640	0.8715	0.5335	0.6618	27	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
INS	380	1627	2313	1626	0.8107	0.4128	0.547	27	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
DEL	157	2015	870	2014	0.9277	0.6983	0.7968	27	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
Total	479	3391	3434	3389	0.8762	0.4967	0.634	35	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
INS	335	1504	2436	1503	0.8178	0.3816	0.5204	35	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
DEL	144	1887	998	1886	0.9291	0.654	0.7676	35	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
Total	392	2958	3867	2956	0.883	0.4332	0.5812	45	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
INS	266	1306	2634	1305	0.8308	0.3313	0.4737	45	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
DEL	126	1652	1233	1651	0.9291	0.5725	0.7085	45	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
Total	365	2735	4090	2733	0.8823	0.4006	0.551	50	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
INS	241	1213	2727	1212	0.8343	0.3077	0.4496	50	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
DEL	124	1522	1363	1521	0.9247	0.5274	0.6717	50	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
Total	307	2352	4473	2350	0.8845	0.3444	0.4958	60	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
INS	197	1068	2872	1067	0.8443	0.2709	0.4102	60	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
DEL	110	1284	1601	1283	0.9211	0.4449	0.6	60	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
Total	245	1854	4970	1853	0.8833	0.2716	0.4155	75	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
INS	150	847	3092	847	0.8495	0.215	0.3432	75	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
DEL	95	1007	1878	1006	0.9138	0.3488	0.5049	75	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
Total	212	1531	5293	1530	0.8784	0.2242	0.3572	90	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
INS	131	701	3238	701	0.8425	0.178	0.2939	90	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
DEL	81	830	2055	829	0.9111	0.2874	0.437	90	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
Total	196	1405	5419	1404	0.8776	0.2058	0.3334	99	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
INS	118	629	3310	629	0.842	0.1597	0.2685	99	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
DEL	78	776	2109	775	0.9087	0.2687	0.4148	99	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
Total	163	1273	5551	1272	0.8865	0.1864	0.308	110	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
INS	101	558	3381	558	0.8467	0.1417	0.2428	110	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
DEL	62	715	2170	714	0.9202	0.2476	0.3902	110	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
Total	122	972	5852	971	0.8885	0.1423	0.2453	133	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
INS	73	404	3535	404	0.847	0.1026	0.183	133	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
DEL	49	568	2317	567	0.9206	0.1966	0.324	133	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
Total	84	613	6211	612	0.8795	0.0897	0.1628	167	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
INS	48	239	3700	239	0.8328	0.0607	0.1132	167	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
DEL	36	374	2511	373	0.9122	0.1293	0.2265	167	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
Total	71	526	6298	525	0.8811	0.0769	0.1415	180	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
INS	42	197	3742	197	0.8243	0.05	0.0943	180	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
DEL	29	329	2556	328	0.919	0.1137	0.2024	180	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
Total	25	159	6664	159	0.8641	0.0233	0.0454	250	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
INS	18	62	3877	62	0.775	0.0157	0.0308	250	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
DEL	7	97	2787	97	0.9327	0.0336	0.0649	250	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
Total	0	0	6823	0	NA	0	NA	350	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
INS	0	0	3939	0	NA	0	NA	350	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
DEL	0	0	2884	0	NA	0	NA	350	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
Total	0	0	6823	0	NA	0	NA	450	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
INS	0	0	3939	0	NA	0	NA	450	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
DEL	0	0	2884	0	NA	0	NA	450	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
Total	0	0	6823	0	NA	0	NA	550	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
INS	0	0	3939	0	NA	0	NA	550	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
DEL	0	0	2884	0	NA	0	NA	550	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
Total	0	0	6823	0	NA	0	NA	650	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
INS	0	0	3939	0	NA	0	NA	650	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
DEL	0	0	2884	0	NA	0	NA	650	hgsvc	hgsvc_graph	HG00733	highconf	geno	0.5
Total	8786	22352	3608	22645	0.7178	0.8626	0.7836	0	hgsvc	hgsvc_graph	NA19240	all	call	0.5
INS	6988	12093	1785	11628	0.6338	0.8669	0.7322	0	hgsvc	hgsvc_graph	NA19240	all	call	0.5
DEL	1798	10259	1823	11017	0.8509	0.858	0.8544	0	hgsvc	hgsvc_graph	NA19240	all	call	0.5
Total	8003	20294	5315	20938	0.7172	0.7975	0.7552	2	hgsvc	hgsvc_graph	NA19240	all	call	0.5
INS	6539	11383	2269	11144	0.6351	0.8308	0.7199	2	hgsvc	hgsvc_graph	NA19240	all	call	0.5
DEL	1464	8911	3046	9794	0.8589	0.7628	0.808	2	hgsvc	hgsvc_graph	NA19240	all	call	0.5
Total	7704	19783	5694	20559	0.7197	0.7831	0.7501	3	hgsvc	hgsvc_graph	NA19240	all	call	0.5
INS	6304	11011	2526	10887	0.6359	0.8117	0.7131	3	hgsvc	hgsvc_graph	NA19240	all	call	0.5
DEL	1400	8772	3168	9672	0.8624	0.7533	0.8042	3	hgsvc	hgsvc_graph	NA19240	all	call	0.5
Total	7276	18858	6510	19743	0.7216	0.752	0.7365	4	hgsvc	hgsvc_graph	NA19240	all	call	0.5
INS	5901	10291	3159	10254	0.6356	0.7645	0.6941	4	hgsvc	hgsvc_graph	NA19240	all	call	0.5
DEL	1375	8567	3351	9489	0.8617	0.739	0.7956	4	hgsvc	hgsvc_graph	NA19240	all	call	0.5
Total	7120	18532	6769	19484	0.7224	0.7422	0.7322	5	hgsvc	hgsvc_graph	NA19240	all	call	0.5
INS	5766	10048	3343	10070	0.6354	0.7508	0.6883	5	hgsvc	hgsvc_graph	NA19240	all	call	0.5
DEL	1354	8484	3426	9414	0.8624	0.7332	0.7926	5	hgsvc	hgsvc_graph	NA19240	all	call	0.5
Total	6871	18018	7208	19045	0.7239	0.7254	0.7246	7	hgsvc	hgsvc_graph	NA19240	all	call	0.5
INS	5575	9698	3648	9765	0.635	0.728	0.6783	7	hgsvc	hgsvc_graph	NA19240	all	call	0.5
DEL	1296	8320	3560	9280	0.8652	0.7227	0.7876	7	hgsvc	hgsvc_graph	NA19240	all	call	0.5
Total	6311	16918	8204	18049	0.7283	0.6875	0.7073	10	hgsvc	hgsvc_graph	NA19240	all	call	0.5
INS	5113	9000	4245	9168	0.6377	0.6835	0.6598	10	hgsvc	hgsvc_graph	NA19240	all	call	0.5
DEL	1198	7918	3959	8881	0.8686	0.6917	0.7701	10	hgsvc	hgsvc_graph	NA19240	all	call	0.5
Total	6177	16623	8419	17834	0.7291	0.6793	0.7033	12	hgsvc	hgsvc_graph	NA19240	all	call	0.5
INS	5003	8807	4373	9040	0.6377	0.674	0.6553	12	hgsvc	hgsvc_graph	NA19240	all	call	0.5
DEL	1174	7816	4046	8794	0.8694	0.6849	0.7662	12	hgsvc	hgsvc_graph	NA19240	all	call	0.5
Total	5869	15908	8979	17274	0.7305	0.658	0.6924	14	hgsvc	hgsvc_graph	NA19240	all	call	0.5
INS	4750	8320	4706	8707	0.6366	0.6491	0.6428	14	hgsvc	hgsvc_graph	NA19240	all	call	0.5
DEL	1119	7588	4273	8567	0.8715	0.6672	0.7558	14	hgsvc	hgsvc_graph	NA19240	all	call	0.5
